id,name,slug,status,twitter,twitter_handles,parent,appeal_agency,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate,has_portal,has_email,has_fax,has_address,number_requests,number_requests_completed,number_requests_rejected,number_requests_no_docs,number_requests_ack,number_requests_resp,number_requests_fix,number_requests_appeal,number_requests_pay,number_requests_partial,number_requests_lawsuit,number_requests_withdrawn,jurisdiction name,jurisdiction parent,jurisdiction level
274,Massachusetts State Police,massachusetts-state-police,approved,,,,330,http://www.mass.gov/eopss/contact-us.html#a16,,,,https://www.muckrock.com/agency/massachusetts-1/massachusetts-state-police-274/,86,11,34,False,True,True,True,255,82,42,39,17,10,17,3,12,5,0,28,Massachusetts,United States of America,s
354,New York State Police,new-york-state-police,approved,,,,,https://www.troopers.ny.gov/FAQs/Request_Government_Records/,,,"Appeals should be sent:

New York State Police
Attn: Records Appeal Officer
1220 Washington Avenue - Building 22
Albany NY 12226-2252",https://www.muckrock.com/agency/new-york-16/new-york-state-police-354/,84,12,21,False,True,False,True,79,16,11,27,2,7,7,1,4,1,0,3,New York,United States of America,s
372,Virginia State Police,virginia-state-police,approved,,,,,http://www.vsp.state.va.us/,,,,https://www.muckrock.com/agency/virginia-128/virginia-state-police-372/,11,20,10,False,True,True,True,79,7,19,22,0,2,9,2,9,1,0,8,Virginia,United States of America,s
435,Pennsylvania State Police,pennsylvania-state-police,approved,,,,,http://www.portal.state.pa.us/portal/server.pt?open=512&objID=4451&&PageID=457042&mode=2,,,,https://www.muckrock.com/agency/pennsylvania-126/pennsylvania-state-police-435/,59,5,23,False,True,False,True,72,16,14,18,7,11,1,0,0,1,0,4,Pennsylvania,United States of America,s
423,Illinois State Police,illinois-state-police,approved,,,,,http://www.isp.state.il.us/foia/foia.cfm,,,,https://www.muckrock.com/agency/illinois-168/illinois-state-police-423/,28,1,39,False,True,False,True,71,28,2,24,1,10,3,1,1,0,0,1,Illinois,United States of America,s
633,Michigan State Police,michigan-state-police,approved,,,,,"http://www.michigan.gov/msp/0,4643,7-123-63999---,00.html",,,,https://www.muckrock.com/agency/michigan-117/michigan-state-police-633/,28,30,22,False,True,True,True,66,14,8,6,2,4,5,0,20,1,0,6,Michigan,United States of America,s
827,Delaware State Police,delaware-state-police,approved,,,,,http://dsp.delaware.gov/contact.shtml,,,,https://www.muckrock.com/agency/delaware-236/delaware-state-police-827/,109,0,25,False,False,False,True,64,15,13,12,14,3,1,0,0,1,0,5,Delaware,United States of America,s
839,New Jersey State Police,new-jersey-state-police,approved,,,,,http://www.njsp.org/info/info.html,,,"Note: New Jersey State Police requires an OPRA form to be filled out, including maximum authorized cost, for a formal public records request. That form is available <a href=""http://www.njpublicsafety.com/opra/lps_opra_form_v02.10.11.pdf"">here</a>.",https://www.muckrock.com/agency/new-jersey-229/new-jersey-state-police-839/,60,1,30,True,False,False,False,60,17,17,14,2,6,0,0,0,1,0,2,New Jersey,United States of America,s
790,Connecticut State Police,connecticut-state-police,approved,,,,,http://www.ct.gov/despp/cwp/view.asp?a=4225&Q=494962&desppNAV_GID=2089,,,,https://www.muckrock.com/agency/connecticut-53/connecticut-state-police-790/,137,5,25,False,True,True,True,59,14,2,14,0,17,3,0,3,1,0,5,Connecticut,United States of America,s
850,Vermont State Police,vermont-state-police,approved,,,,,http://vsp.vermont.gov/records,,,,https://www.muckrock.com/agency/vermont-80/vermont-state-police-850/,58,5,46,False,True,False,True,58,27,1,15,0,3,8,0,2,0,0,2,Vermont,United States of America,s
834,Maryland State Police,maryland-state-police,approved,,,,,http://mdsp.maryland.gov/Pages/PublicInformationRequest.aspx,,,Submit request originally through form at bottom of this page,https://www.muckrock.com/agency/maryland-154/maryland-state-police-834/,39,3,37,False,True,False,True,56,21,2,23,2,3,3,0,0,0,0,2,Maryland,United States of America,s
2616,Empire State Development,empire-state-development,approved,,,,,http://www.empire.state.ny.us/FOIL.html,,,,https://www.muckrock.com/agency/new-york-16/empire-state-development-2616/,96,0,59,False,True,True,True,52,29,8,6,0,4,3,0,0,2,0,0,New York,United States of America,s
398,Indiana State Police,indiana-state-police,approved,,,,,,,,,https://www.muckrock.com/agency/indiana-152/indiana-state-police-398/,21,0,26,False,True,False,False,50,13,1,20,1,3,10,0,0,0,0,2,Indiana,United States of America,s
846,Oregon State Police,oregon-state-police,approved,,,,,http://www.oregon.gov/osp/PRR/pages/prr_forms.aspx,,,,https://www.muckrock.com/agency/oregon-158/oregon-state-police-846/,33,22,12,False,True,True,True,50,5,3,26,0,2,4,0,6,1,0,3,Oregon,United States of America,s
768,Maine State Police,maine-state-police,approved,,,,,http://www.maine.gov/dps/msp/contact.html,,,,https://www.muckrock.com/agency/maine-13/maine-state-police-768/,33,10,31,False,True,False,True,48,15,7,13,1,0,4,0,1,0,0,7,Maine,United States of America,s
832,Kentucky State Police,kentucky-state-police,approved,,,,,http://www.kentuckystatepolice.org/news.htm,,,,https://www.muckrock.com/agency/kentucky-147/kentucky-state-police-832/,27,6,27,False,False,False,True,48,12,4,8,15,4,1,0,0,1,0,3,Kentucky,United States of America,s
318,Rhode Island State Police,rhode-island-state-police,approved,,,,,http://www.risp.ri.gov/contact/,,,,https://www.muckrock.com/agency/rhode-island-82/rhode-island-state-police-318/,27,26,36,False,True,True,True,46,17,3,16,0,1,4,0,4,0,0,1,Rhode Island,United States of America,s
211,Washington State Patrol,washington-state-patrol,approved,,,,,http://www.wsp.wa.gov/publications/disclosure.htm,,,,https://www.muckrock.com/agency/washington-54/washington-state-patrol-211/,45,0,57,True,True,True,True,45,26,0,8,1,2,1,0,0,0,0,7,Washington,United States of America,s
305,New Hampshire State Police,new-hampshire-state-police,approved,,,,,http://www.nh.gov/safety/pubinfooffice.html,,,,https://www.muckrock.com/agency/new-hampshire-81/new-hampshire-state-police-305/,58,6,31,False,True,True,True,44,14,4,14,3,4,1,0,2,0,0,2,New Hampshire,United States of America,s
833,Louisiana State Police,louisiana-state-police,approved,,,,,http://www.lsp.org/public.html,,,,https://www.muckrock.com/agency/louisiana-233/louisiana-state-police-833/,95,22,15,False,True,False,True,44,7,7,16,0,2,0,0,10,0,0,2,Louisiana,United States of America,s
799,West Virginia State Police,west-virginia-state-police,approved,,,,,http://www.statepolice.wv.gov/about/Pages/LegalDivision.aspx,,,,https://www.muckrock.com/agency/west-virginia-304/west-virginia-state-police-799/,50,16,19,False,False,True,True,42,7,2,15,3,2,4,0,1,1,0,7,West Virginia,United States of America,s
840,New Mexico State Police,new-mexico-state-police,approved,,,,,http://www.nmsp.dps.state.nm.us/index.php/contact-information/,,,,https://www.muckrock.com/agency/new-mexico-227/new-mexico-state-police-840/,77,23,21,False,False,True,True,42,9,0,16,3,0,0,0,1,0,0,13,New Mexico,United States of America,s
4384,New York State Department of Health,new-york-state-department-health,approved,,,,,http://www.health.ny.gov/regulations/foil/,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-department-health-4384/,117,2,40,False,True,True,True,42,17,3,8,0,10,1,0,0,0,2,1,New York,United States of America,s
826,Colorado State Patrol,colorado-state-patrol,approved,,,,,http://www.colorado.gov/cs/Satellite/StatePatrol-Main/CBON/1251594728209,,,,https://www.muckrock.com/agency/colorado-127/colorado-state-patrol-826/,12,7,39,False,True,False,True,41,15,0,19,0,2,3,0,1,1,0,0,Colorado,United States of America,s
844,Ohio State Highway Patrol,ohio-state-highway-patrol,approved,,,,,http://statepatrol.ohio.gov/media.stm,,,,https://www.muckrock.com/agency/ohio-116/ohio-state-highway-patrol-844/,44,0,46,False,True,True,True,41,19,5,10,0,1,6,0,0,0,0,0,Ohio,United States of America,s
814,Idaho State Police,idaho-state-police,approved,,,,,http://www.isp.idaho.gov/isp/contact.html,,,,https://www.muckrock.com/agency/idaho-228/idaho-state-police-814/,34,7,39,False,False,True,True,38,15,0,12,0,3,5,0,3,0,0,0,Idaho,United States of America,s
8871,Florida State House Of Representatives,florida-state-house-of-representatives,approved,,,,,http://www.flgov.com/open-government-contacts-by-agency/,,,,https://www.muckrock.com/agency/florida-34/florida-state-house-of-representatives-8871/,15,2,73,False,True,False,True,38,28,0,7,0,0,2,0,1,0,0,0,Florida,United States of America,s
851,Wisconsin State Patrol,wisconsin-state-patrol,approved,,,,,http://www.dot.wisconsin.gov/about/locate/sp/offices.htm,,,,https://www.muckrock.com/agency/wisconsin-146/wisconsin-state-patrol-851/,15,3,32,False,False,True,True,31,9,0,14,2,4,1,0,0,1,0,0,Wisconsin,United States of America,s
3544,State of New Jersey Department of Corrections,department-corrections,approved,,,,,http://www.state.nj.us/corrections/opra/docs/oprarequest.pdf,,,,https://www.muckrock.com/agency/new-jersey-229/department-corrections-3544/,12,0,51,False,True,False,True,31,16,7,6,0,0,1,0,0,0,0,1,New Jersey,United States of America,s
838,Nebraska State Patrol,nebraska-state-patrol,approved,,,,,https://statepatrol.nebraska.gov/contactus.aspx,,,,https://www.muckrock.com/agency/nebraska-300/nebraska-state-patrol-838/,11,6,30,False,False,True,True,30,9,2,10,0,0,6,0,1,0,0,2,Nebraska,United States of America,s
3781,State University of New York at Buffalo,state-university-new-york-buffalo,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/state-university-new-york-buffalo-3781/,73,0,50,False,True,False,True,30,15,3,9,0,2,0,0,0,0,0,1,New York,United States of America,s
5240,Minnesota State Patrol,minnesota-state-patrol,approved,,,,,https://dps.mn.gov/divisions/msp/forms-reports/Pages/default.aspx,,,,https://www.muckrock.com/agency/minnesota-156/minnesota-state-patrol-5240/,115,6,40,False,False,True,True,30,12,2,10,3,1,2,0,0,0,0,0,Minnesota,United States of America,s
824,Alaska State Troopers,alaska-state-troopers,approved,,,,,http://dps.alaska.gov/AST/ABHP/Default.aspx,,,,https://www.muckrock.com/agency/alaska-235/alaska-state-troopers-824/,66,6,27,True,False,True,True,29,7,3,1,1,11,1,0,2,1,0,2,Alaska,United States of America,s
4381,New York State Education Department,new-york-state-education-department,approved,,,,,http://www.nysed.gov/foil,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-education-department-4381/,56,7,32,False,True,True,True,28,9,2,7,0,4,0,3,1,0,0,2,New York,United States of America,s
3459,State Liquor Authority,state-liquor-authority,approved,,,,,http://www.sla.ny.gov/foil,,,,https://www.muckrock.com/agency/new-york-16/state-liquor-authority-3459/,34,0,84,False,True,False,True,26,22,0,3,0,0,0,0,0,0,0,1,New York,United States of America,s
4385,New York State Department of Labor,new-york-state-department-labor,approved,,,,,https://www.labor.ny.gov/secure/foilrequest.shtm,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-department-labor-4385/,57,0,16,False,True,True,True,25,4,3,11,1,4,2,0,0,0,0,0,New York,United States of America,s
2391,Department of State,new-york-state-department-of-state,approved,,,,,http://www.dos.ny.gov/about/foil.html,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-department-of-state-2391/,80,0,33,True,True,True,True,24,8,1,12,0,0,2,0,0,0,0,1,New York,United States of America,s
3023,New York State Division of Criminal Justice Services,new-york-state-division-of-criminal-justice-services,approved,,,,,http://www.criminaljustice.ny.gov/,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-division-of-criminal-justice-services-3023/,87,0,56,False,True,True,True,23,13,0,6,0,3,0,0,0,0,0,1,New York,United States of America,s
394,Minnesota State Patrol,minnesota-state-patrol,approved,,,,,https://dps.mn.gov/divisions/msp/Pages/default.aspx,,,,https://www.muckrock.com/agency/saint-paul-164/minnesota-state-patrol-394/,100,0,31,False,True,False,True,22,7,1,14,0,0,0,0,0,0,0,0,Saint Paul,Minnesota,l
825,Arkansas State Police,arkansas-state-police,approved,,,,,http://www.asp.state.ar.us/asp/directory.html,,,,https://www.muckrock.com/agency/arkansas-114/arkansas-state-police-825/,7,0,0,False,False,True,True,22,0,1,1,16,0,1,0,0,0,0,3,Arkansas,United States of America,s
4382,New York State Department of Environmental Conservation,new-york-state-department-environmental-conservation,approved,,,,,http://www.dec.ny.gov/public/373.html,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-department-environmental-conservation-4382/,53,0,65,False,True,True,True,20,13,2,4,0,1,0,0,0,0,0,0,New York,United States of America,s
4735,"Department of State, Office of the Inspector General",department-state-office-inspector-general,approved,,,,,http://oig.state.gov/foiarequest,,,,https://www.muckrock.com/agency/united-states-of-america-10/department-state-office-inspector-general-4735/,66,0,45,False,True,True,True,20,9,0,1,8,0,1,0,0,0,0,1,United States of America,,f
6207,Cook County State's Attorney's Office,cook-county-states-attorneys-office,approved,,,,,,,,,https://www.muckrock.com/agency/cook-county-365/cook-county-states-attorneys-office-6207/,23,0,25,False,True,False,True,20,4,1,4,5,2,1,0,0,1,1,1,Cook County,Illinois,l
281,Arizona State University,arizona-state-university,approved,,,,,http://www.asu.edu/counsel/,,,,https://www.muckrock.com/agency/arizona-78/arizona-state-university-281/,48,0,73,False,True,True,True,19,12,1,3,0,1,0,0,0,2,0,0,Arizona,United States of America,s
2368,State University of New York,state-university-of-new-york,approved,,,,,http://www.suny.edu/sunypp/documents.cfm?doc_id=537,,,,https://www.muckrock.com/agency/new-york-16/state-university-of-new-york-2368/,32,0,10,False,True,False,True,19,2,5,11,0,0,0,0,0,0,0,1,New York,United States of America,s
506,Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,approved,,,,,http://www.ulc.vt.edu/ulc_contact.html,,,,https://www.muckrock.com/agency/virginia-128/virginia-polytechnic-institute-and-state-university-506/,17,11,27,False,True,True,True,18,5,3,3,0,0,4,0,2,0,0,1,Virginia,United States of America,s
5097,Washington State University,washington-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/washington-54/washington-state-university-5097/,118,0,72,True,True,True,True,18,12,0,2,0,1,0,0,0,1,0,2,Washington,United States of America,s
427,Pennsylvania State University,pennsylvania-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/pennsylvania-126/pennsylvania-state-university-427/,12,0,5,False,True,False,True,17,1,10,0,0,1,0,0,0,0,0,5,Pennsylvania,United States of America,s
897,Secretary of State,secretary-state,approved,,,,,http://www.sos.state.oh.us/SOS/mediaCenter.aspx,,,,https://www.muckrock.com/agency/ohio-116/secretary-state-897/,22,0,47,False,True,False,True,17,8,0,2,2,0,0,0,0,0,0,5,Ohio,United States of America,s
8050,Secretary of State,georgia-secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/georgia-230/georgia-secretary-of-state-8050/,27,29,29,False,True,False,True,17,5,2,2,1,0,0,1,3,0,0,3,Georgia,United States of America,s
681,North Carolina State Bureau of Investigation,nc-state-bureau-of-investigation-919-662-4500-or-716-6411-3320-garner-road-raleigh-nc-27610-5618,approved,,,,,http://www.ncdoj.gov/About-DOJ/DOJ-Contact-Information.aspx,,,,https://www.muckrock.com/agency/north-carolina-153/nc-state-bureau-of-investigation-919-662-4500-or-716-6411-3320-garner-road-raleigh-nc-27610-5618-681/,151,0,25,False,True,True,True,16,4,0,4,3,0,1,0,0,0,0,4,North Carolina,United States of America,s
2661,Texas Secretary of State,texas-secretary-of-state,approved,,,,,http://www.sos.state.tx.us/,,,,https://www.muckrock.com/agency/texas-109/texas-secretary-of-state-2661/,15,0,56,False,True,True,True,16,9,0,7,0,0,0,0,0,0,0,0,Texas,United States of America,s
73,Massachusetts State Lottery,massachusetts-state-lottery,approved,,,,,http://www.masslottery.com/about/contact.html,,,,https://www.muckrock.com/agency/massachusetts-1/massachusetts-state-lottery-73/,58,26,66,False,True,False,True,15,10,0,1,0,0,0,0,2,0,0,2,Massachusetts,United States of America,s
191,Elections Division (Secretary of State),elections-division-secretary-of-state,approved,,,,,http://www.sec.state.ma.us/ele/eleidx.htm,,,,https://www.muckrock.com/agency/massachusetts-1/elections-division-secretary-of-state-191/,21,13,26,False,True,True,True,15,4,0,1,0,1,0,0,0,0,0,9,Massachusetts,United States of America,s
6280,Michigan State University,michigan-state-university,approved,,,,,http://foia.msu.edu/,,,,https://www.muckrock.com/agency/michigan-117/michigan-state-university-6280/,23,26,46,False,True,True,True,15,7,1,2,2,0,0,1,2,0,0,0,Michigan,United States of America,s
9735,State of Idaho Legislature,state-of-idaho-legislature,approved,,,,,https://legislature.idaho.gov/lso/administration/,,,,https://www.muckrock.com/agency/idaho-228/state-of-idaho-legislature-9735/,37,0,46,False,True,True,True,15,7,0,5,0,2,1,0,0,0,0,0,Idaho,United States of America,s
436,The Ohio State University,ohio-state-university,approved,,,,,http://legal.osu.edu/meetstaff.php,,,,https://www.muckrock.com/agency/ohio-116/ohio-state-university-436/,50,0,85,False,True,True,True,14,12,0,1,0,0,1,0,0,0,0,0,Ohio,United States of America,s
181,Office of the State Comptroller,office-of-the-state-comptroller,approved,,,,,http://www.osc.state.ny.us/foil.htm,,,,https://www.muckrock.com/agency/new-york-16/office-of-the-state-comptroller-181/,320,0,76,False,True,True,True,13,10,0,1,0,0,1,0,0,0,0,1,New York,United States of America,s
5692,Hawaii State Department of Health,hawaii-department-of-health,approved,,,,,http://health.hawaii.gov/about/links-to-doh-program-information/communications-office/,,,,https://www.muckrock.com/agency/hawaii-247/hawaii-department-of-health-5692/,25,30,38,False,True,False,True,13,5,1,3,0,0,2,0,1,0,0,1,Hawaii,United States of America,s
8054,kansas secretary of state,kansas-secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/kansas-111/kansas-secretary-of-state-8054/,19,7,15,False,True,False,True,13,2,3,8,0,0,0,0,0,0,0,0,Kansas,United States of America,s
4301,Louisiana State University,louisiana-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/louisiana-233/louisiana-state-university-4301/,9,0,58,False,True,True,True,12,7,0,2,0,0,3,0,0,0,0,0,Louisiana,United States of America,s
6230,Texas Department of State Health Services,texas-department-of-state-health-services,approved,,,,,http://www.dshs.state.tx.us/vs/reqproc/vsulocations.shtm,,,,https://www.muckrock.com/agency/texas-109/texas-department-of-state-health-services-6230/,54,16,33,False,True,True,True,12,4,2,2,0,0,3,0,0,0,0,1,Texas,United States of America,s
324,Secretary of State,secretary-of-state,approved,,,,,https://www.azsos.gov/services/public-information,,,,https://www.muckrock.com/agency/arizona-78/secretary-of-state-324/,28,18,54,False,False,True,True,11,6,0,0,1,1,1,0,0,0,0,2,Arizona,United States of America,s
4397,New York State Office of the Inspector General,new-york-state-office-inspector-general,approved,,,,,http://ig.state.ny.us/information/FOIL.html,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-office-inspector-general-4397/,64,0,81,False,True,True,True,11,9,1,0,0,0,1,0,0,0,0,0,New York,United States of America,s
3782,State University of New York at Stony Brook,state-university-new-york-stony-brook,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/state-university-new-york-stony-brook-3782/,41,0,50,False,True,False,True,10,5,1,2,0,1,1,0,0,0,0,0,New York,United States of America,s
4383,New York State Department of Taxation and Finance,new-york-state-department-taxation-finance,approved,,,,,http://www.tax.ny.gov/help/contact/foil_requests.htm,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-department-taxation-finance-4383/,104,0,50,False,True,True,True,10,5,0,3,2,0,0,0,0,0,0,0,New York,United States of America,s
5633,Secretary of State of Illinois,secretary-of-state,approved,,,,,http://www.cyberdriveillinois.com/contact_us/home.html,,,,https://www.muckrock.com/agency/illinois-168/secretary-of-state-5633/,29,0,50,False,True,True,True,10,5,1,2,0,0,0,0,0,0,0,2,Illinois,United States of America,s
6008,Oklahoma State Bureau of Investigation,oklahoma-state-bureau-of-investigation,approved,,,,,http://www.ok.gov/triton/contact.php?ac=168&id=144,,,,https://www.muckrock.com/agency/oklahoma-248/oklahoma-state-bureau-of-investigation-6008/,23,10,20,False,True,False,True,10,2,4,2,0,0,1,0,1,0,0,0,Oklahoma,United States of America,s
6283,Florida State University,florida-state-university,approved,,,,,http://news.fsu.edu/For-Reporters/Public-Records-Requests,,,,https://www.muckrock.com/agency/florida-34/florida-state-university-6283/,17,20,60,False,True,False,False,10,6,0,0,0,0,2,0,1,0,0,1,Florida,United States of America,s
8062,Secretary of State,secretary-of-state,approved,,,,,http://sos.nh.gov/Archcontact.aspx,,,,https://www.muckrock.com/agency/new-hampshire-81/secretary-of-state-8062/,18,0,30,False,True,True,True,10,3,0,1,0,5,0,0,0,0,0,0,New Hampshire,United States of America,s
4174,Oregon State University,oregon-state-university,approved,,,,,http://oregonstate.edu/legal-counsel/node/3,,,,https://www.muckrock.com/agency/oregon-158/oregon-state-university-4174/,7,11,66,False,True,True,True,9,6,0,1,0,0,0,0,2,0,0,0,Oregon,United States of America,s
5553,"State Attorney, 20th Circuit",state-attorney-20th-circuit,approved,,,,,http://www.sao.cjis20.org/Public_Info_Contact.htm,,,,https://www.muckrock.com/agency/florida-34/state-attorney-20th-circuit-5553/,34,0,22,False,False,False,True,9,2,0,6,0,1,0,0,0,0,0,0,Florida,United States of America,s
5559,New York State Division of Homes and Community Renewal,new-york-state-division-of-homes-and-community-renewal,approved,,,,9901,,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-division-of-homes-and-community-renewal-5559/,127,0,55,False,True,False,False,9,5,0,2,0,2,0,0,0,0,0,0,New York,United States of America,s
6083,Washington State Fusion Center,fusion-center,approved,,,,,,,,,https://www.muckrock.com/agency/washington-54/fusion-center-6083/,55,0,100,True,True,False,True,9,8,0,0,0,0,0,0,0,1,0,0,Washington,United States of America,s
6285,Iowa State University,iowa-state-university,approved,,,,,http://www.ur.iastate.edu/records/,,,,https://www.muckrock.com/agency/iowa-246/iowa-state-university-6285/,25,33,44,False,True,True,True,9,4,1,0,1,0,1,0,2,0,0,0,Iowa,United States of America,s
6290,North Carolina State University,north-carolina-state-university,approved,,,,,http://publicrecords.unc.edu/requests/,,,,https://www.muckrock.com/agency/north-carolina-153/north-carolina-state-university-6290/,40,0,55,False,True,True,True,9,5,0,2,0,0,1,0,0,0,0,1,North Carolina,United States of America,s
7488,State Water Resources Control Board,state-water-resources-control-board,approved,,,,,http://www.waterboards.ca.gov/resources/public_records/,,,,https://www.muckrock.com/agency/california-52/state-water-resources-control-board-7488/,39,0,44,False,True,True,True,9,4,0,0,2,1,1,0,0,0,0,1,California,United States of America,s
14703,North Carolina State Highway Patrol,north-carolina-state-highway-patrol,approved,,,,,,,,,https://www.muckrock.com/agency/united-states-of-america-10/north-carolina-state-highway-patrol-14703/,33,0,44,False,False,False,True,9,4,0,4,1,0,0,0,0,0,0,0,United States of America,,f
465,Kansas State University,kansas-state-university,approved,,,,,http://www.k-state.edu/generalcounsel/staff/,,,Requests by fax or mail only -- cannot email requests,https://www.muckrock.com/agency/kansas-111/kansas-state-university-465/,8,37,75,False,True,True,True,8,6,0,0,0,0,0,0,2,0,0,0,Kansas,United States of America,s
4713,US Department of State - Bureau of Consular Affairs,us-department-of-state-bureau-of-consular-affairs,approved,,,,,,,,,https://www.muckrock.com/agency/united-states-of-america-10/us-department-of-state-bureau-of-consular-affairs-4713/,368,0,25,False,False,False,True,8,1,1,1,0,1,0,0,0,1,0,3,United States of America,,f
5448,New Jersey Department of State  - Division of Elections,department-of-state-division-of-elections,approved,,,,,http://www.njelections.org/,,,,https://www.muckrock.com/agency/new-jersey-229/department-of-state-division-of-elections-5448/,21,0,37,True,True,True,True,8,3,1,3,0,0,0,0,0,0,0,0,New Jersey,United States of America,s
7531,Pennsylvania Department of State,pennsylvania-department-state,approved,,,,,,,,,https://www.muckrock.com/agency/pennsylvania-126/pennsylvania-department-state-7531/,35,0,62,False,True,True,True,8,5,2,1,0,0,0,0,0,0,0,0,Pennsylvania,United States of America,s
316,New York State Office of Court Administration,new-york-state-office-of-court-administration,approved,,,,,http://www.courts.state.ny.us/admin/oca.shtml,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-office-of-court-administration-316/,4,0,0,False,True,False,True,7,0,1,4,0,0,2,0,0,0,0,0,New York,United States of America,s
549,Mississippi State University,mississippi-state-university,approved,,,,,http://www.legal.msstate.edu/staff.php,,,,https://www.muckrock.com/agency/mississippi-231/mississippi-state-university-549/,57,42,42,False,True,True,True,7,3,1,0,0,0,1,0,2,0,0,0,Mississippi,United States of America,s
564,Virginia State Corporation Commission,virginia-state-corporation-commission,approved,,,,,,,,,https://www.muckrock.com/agency/virginia-128/virginia-state-corporation-commission-564/,4,0,71,False,True,True,True,7,5,1,1,0,0,0,0,0,0,0,0,Virginia,United States of America,s
3791,Secretary of State,secretary-of-state,approved,,,,,http://sos.mt.gov/Elections/Contact/index.asp,,,,https://www.muckrock.com/agency/montana-157/secretary-of-state-3791/,17,28,71,False,True,True,True,7,5,0,0,0,0,1,0,1,0,0,0,Montana,United States of America,s
4012,Office of the State Treasurer,office-state-treasurer,approved,,,,,,,,,https://www.muckrock.com/agency/massachusetts-1/office-state-treasurer-4012/,12,0,28,False,True,False,True,7,2,0,5,0,0,0,0,0,0,0,0,Massachusetts,United States of America,s
4252,New York State Intelligence Center,new-york-state-intelligence-center,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-intelligence-center-4252/,65,0,28,False,True,False,True,7,2,1,0,0,1,1,0,0,0,0,2,New York,United States of America,s
4317,New York State Gaming Commission,new-york-state-gaming-commission,approved,,,,,http://nylottery.ny.gov/wps/portal?PC_7_SPTFTVI4188AC0IKIA9Q6K0QS0_WCM_CONTEXT=/wps/wcm/connect/NYSL+Content+Library/NYSL+Internet+Site/Quick+Help/Legal/Freedom+of+Information,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-gaming-commission-4317/,26,0,42,False,True,False,True,7,3,1,1,0,0,0,1,0,0,0,1,New York,United States of America,s
4730,Secretary of State (CO),secretary-state-co,approved,,,,,,,,,https://www.muckrock.com/agency/colorado-127/secretary-state-co-4730/,9,0,57,False,True,False,True,7,4,0,1,0,0,2,0,0,0,0,0,Colorado,United States of America,s
5492,Michigan Secretary of State,secretary-of-state,approved,,,,,http://www.michigan.gov/sos,,,,https://www.muckrock.com/agency/michigan-117/secretary-of-state-5492/,73,42,42,False,True,False,True,7,3,0,1,1,0,1,0,0,0,0,1,Michigan,United States of America,s
5799,Empire State Development Corporation,empire-state-development-corporation,approved,,,,,http://esd.ny.gov/FOIL.html,,,,https://www.muckrock.com/agency/new-york-16/empire-state-development-corporation-5799/,80,0,28,False,True,False,True,7,2,2,1,0,1,1,0,0,0,0,0,New York,United States of America,s
6502,Washington State Office of the Insurance Commissioner,washington-state-office-of-the-insurance-commissioner,approved,,,,,https://www.insurance.wa.gov/connect-with-us/public-records/file-a-request/,,,,https://www.muckrock.com/agency/washington-54/washington-state-office-of-the-insurance-commissioner-6502/,41,0,42,False,False,True,True,7,2,0,3,1,0,0,0,0,1,0,0,Washington,United States of America,s
6777,California Secretary of State,california-secretary-of-state,approved,,,,,http://www.sos.ca.gov/,,,,https://www.muckrock.com/agency/california-52/california-secretary-of-state-6777/,9,28,28,False,True,True,True,7,1,0,3,0,0,0,0,2,1,0,0,California,United States of America,s
7543,Idaho Secretary of State,idaho-secretary-state,approved,,,,,,,,,https://www.muckrock.com/agency/idaho-228/idaho-secretary-state-7543/,15,0,100,False,False,True,True,7,7,0,0,0,0,0,0,0,0,0,0,Idaho,United States of America,s
8001,Illinois Statewide Terrorism and Intelligence Center,illinois-statewide-terrorism-and-intelligence-center,approved,,,,,,,,,https://www.muckrock.com/agency/illinois-168/illinois-statewide-terrorism-and-intelligence-center-8001/,20,0,28,False,True,False,True,7,2,1,2,0,2,0,0,0,0,0,0,Illinois,United States of America,s
555,Utah State University,utah-state-university,approved,,,,,http://directory.usu.edu/department/662/,,,,https://www.muckrock.com/agency/utah-234/utah-state-university-555/,864,16,33,False,False,False,True,6,2,0,1,0,2,0,1,0,0,0,0,Utah,United States of America,s
